WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
0.54168701171875	3.8201904296875E-05	219.700678445309	3
0.53936767578125	3.819580078125E-05	219.749506445186	3
0.536865234375	3.80035400390625E-05	219.798334445063	3
0.534393310546875	3.79425048828125E-05	219.847162444939	3
0.531829833984375	3.778076171875E-05	219.895990444816	3
0.529296875	3.76007080078125E-05	219.944818444693	3
0.527191162109375	3.7542724609375E-05	219.993646444569	3
0.5245361328125	3.72467041015625E-05	220.042474444446	3
0.52203369140625	3.7188720703125E-05	220.091302444323	3
0.51995849609375	3.69140625E-05	220.1401304442	3
0.516998291015625	3.68438720703125E-05	220.188958444076	3
0.5150146484375	3.65631103515625E-05	220.237786443953	3
0.51190185546875	3.63494873046875E-05	220.28661444383	3
0.5098876953125	3.616943359375E-05	220.335442443706	3
0.507598876953125	3.5784912109375E-05	220.384270443583	3
0.50531005859375	3.56201171875E-05	220.43309844346	3
0.502685546875	3.515625E-05	220.481926443337	3
0.500579833984375	3.50494384765625E-05	220.530754443213	3
0.498321533203125	3.45733642578125E-05	220.57958244309	3
0.495452880859375	3.43048095703125E-05	220.628410442967	3
0.49273681640625	3.38592529296875E-05	220.677238442844	3
0.49053955078125	3.34014892578125E-05	220.72606644272	3
0.48797607421875	3.29986572265625E-05	220.774894442597	3
0.48590087890625	3.22906494140625E-05	220.823722442474	3
0.483001708984375	3.1939697265625E-05	220.87255044235	3
0.48077392578125	3.1182861328125E-05	220.921378442227	3
0.478240966796875	3.07586669921875E-05	220.970206442104	3
0.47613525390625	2.99468994140625E-05	221.019034441981	3
0.47332763671875	2.92816162109375E-05	221.067862441857	3
0.47125244140625	2.84820556640625E-05	221.116690441734	3
0.468475341796875	2.74444580078125E-05	221.165518441611	3
0.466400146484375	2.67425537109375E-05	221.214346441487	3
0.4638671875	2.54302978515625E-05	221.263174441364	3
0.46136474609375	2.45819091796875E-05	221.312002441241	3
0.458984375	2.32879638671875E-05	221.360830441118	3
0.456451416015625	2.2265625E-05	221.409658440994	3
0.4541015625	2.08770751953125E-05	221.458486440871	3
0.451873779296875	1.94366455078125E-05	221.507314440748	3
0.44952392578125	1.80633544921875E-05	221.556142440625	3
